fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,SkuNbr,ShipToCode,Issued Quantity
2015,12,SEPTEMBER,6770792,CD3P,0
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771002,CD3P,24
2015,12,SEPTEMBER,6772099,CD3D,6
2015,12,SEPTEMBER,6778205,CD3D,1
2015,12,SEPTEMBER,6779011,CD3D,5
2015,12,SEPTEMBER,6779147,CD3D,5
2015,12,SEPTEMBER,9150136,3D,204
2015,12,SEPTEMBER,9169007,3D,713
2015,12,SEPTEMBER,9770540,CD3D,4
2015,12,SEPTEMBER,10117015,3D,6912
2015,12,SEPTEMBER,70117964,3L,1680
2015,12,SEPTEMBER,70332704,CD3L,24
2015,12,SEPTEMBER,70333094,CD3L,6
2015,12,SEPTEMBER,70344434,CD3L,12
2015,12,SEPTEMBER,70344924,CD3L,4
2015,12,SEPTEMBER,70350322,CD3L,18
2015,12,SEPTEMBER,70353014,CD3L,12
2015,12,SEPTEMBER,70353834,CD3L,12
2015,12,SEPTEMBER,70354474,CD3L,0
2015,12,SEPTEMBER,70354654,CD3L,24
2015,12,SEPTEMBER,70355924,CD3L,24
2015,12,SEPTEMBER,70356224,CD3L,24
2015,12,SEPTEMBER,70356714,CD3L,48
2015,12,SEPTEMBER,70358384,CD3L,36
2015,12,SEPTEMBER,70358564,CD3L,60
2015,12,SEPTEMBER,70358594,CD3L,156
2015,12,SEPTEMBER,70440021,CD3L,4
2015,12,SEPTEMBER,70440276,CD3L,36
2015,12,SEPTEMBER,70440604,CD3L,36
2015,12,SEPTEMBER,70443324,CD3L,36
2015,12,SEPTEMBER,70443994,CD3L,84
2015,12,SEPTEMBER,70444104,CD3L,12
2015,12,SEPTEMBER,70553654,CD3L,96
2015,12,SEPTEMBER,70555654,CD3L,60
2015,12,SEPTEMBER,70555794,CD3L,12
2015,12,SEPTEMBER,70557006,CD3L,6
2015,12,SEPTEMBER,70557424,CD3L,24
2015,12,SEPTEMBER,70558114,CD3L,12
2015,12,SEPTEMBER,70665976,CD3L,24
2015,12,SEPTEMBER,6771002,CD3D,5
2015,12,SEPTEMBER,6771002,CD3D,1
2015,12,SEPTEMBER,6771002,CD3D,3
2015,12,SEPTEMBER,6771558,CD3D,3
2015,12,SEPTEMBER,6771704,CD3D,6
2015,12,SEPTEMBER,6772392,CD3D,5
2015,12,SEPTEMBER,6775297,CD3D,1
2015,12,SEPTEMBER,6775344,CD3D,14
2015,12,SEPTEMBER,6778544,CD3D,2
2015,12,SEPTEMBER,6778713,CD3D,38
2015,12,SEPTEMBER,6779312,CD3D,5
2015,12,SEPTEMBER,6779959,CD3P,11
2015,12,SEPTEMBER,9150062,3D,108
2015,12,SEPTEMBER,9160056,3D,100000
2015,12,SEPTEMBER,10140028,3D,104
2015,12,SEPTEMBER,70345274,CD3L,12
2015,12,SEPTEMBER,70346624,CD3L,48
2015,12,SEPTEMBER,70350454,CD3L,12
2015,12,SEPTEMBER,70350914,CD3L,24
2015,12,SEPTEMBER,70352584,CD3L,24
2015,12,SEPTEMBER,70441214,CD3L,24
2015,12,SEPTEMBER,70442854,CD3L,24
2015,12,SEPTEMBER,70665534,CD3L,12
2015,12,SEPTEMBER,70669734,CD3L,12
2015,12,SEPTEMBER,70770664,CD3L,12
2015,12,SEPTEMBER,70771056,CD3L,12
2015,12,SEPTEMBER,70775784,CD3L,15
2015,12,SEPTEMBER,70NR0006,3L,25
2015,12,SEPTEMBER,74771594,CD3L,1
2015,12,SEPTEMBER,74771873,CD3L,1
2015,12,SEPTEMBER,74773064,CD3L,6
2015,12,SEPTEMBER,75770073,CD3L,24
2015,12,SEPTEMBER,78771034,CD3L,30
2015,12,SEPTEMBER,78778154,CD3L,12
2015,12,SEPTEMBER,78786433,3L,528
2015,12,SEPTEMBER,79NR0386,3L,200
2015,12,SEPTEMBER,79NR7356,3L,240
2015,12,SEPTEMBER,79NR7797,3L,150
2015,12,SEPTEMBER,80807578,3D,72
2015,12,SEPTEMBER,81BL1460,CD3L,6
2015,12,SEPTEMBER,81BL7920,CD3L,1
2015,12,SEPTEMBER,81CN0826,CD3L,10
2015,12,SEPTEMBER,81NR2056,CD3L,4
2015,12,SEPTEMBER,81NR4026,CD3L,1
2015,12,SEPTEMBER,81NR9556,CD3L,19
2015,12,SEPTEMBER,1771001,CD3P,27
2015,12,SEPTEMBER,1771001,CD3P,43
2015,12,SEPTEMBER,7770111,CD3D,4
2015,12,SEPTEMBER,9120096,3D,168
2015,12,SEPTEMBER,10770802,CD3D,2
2015,12,SEPTEMBER,70337094,CD3L,0
2015,12,SEPTEMBER,70338444,CD3L,12
2015,12,SEPTEMBER,70338894,CD3L,12
2015,12,SEPTEMBER,70343204,CD3L,36
2015,12,SEPTEMBER,70344114,CD3L,12
2015,12,SEPTEMBER,70353904,CD3L,12
2015,12,SEPTEMBER,70440204,CD3L,2
2015,12,SEPTEMBER,70550354,CD3L,12
2015,12,SEPTEMBER,70553214,CD3L,24
2015,12,SEPTEMBER,70555954,CD3L,12
2015,12,SEPTEMBER,70558436,CD3L,12
2015,12,SEPTEMBER,70664044,CD3L,12
2015,12,SEPTEMBER,70669294,CD3L,6
2015,12,SEPTEMBER,70772604,CD3L,6
2015,12,SEPTEMBER,74770754,CD3L,3
2015,12,SEPTEMBER,77770114,CD3L,2
2015,12,SEPTEMBER,78770044,CD3L,4
2015,12,SEPTEMBER,79BL1080,3L,20
2015,12,SEPTEMBER,80770101,CD3M,20
2015,12,SEPTEMBER,80778010,CD3M,25
2015,12,SEPTEMBER,81BL0350,CD3L,1
2015,12,SEPTEMBER,81BL0800,CD3L,2
2015,12,SEPTEMBER,70666604,CD3L,12
2015,12,SEPTEMBER,70666934,CD3L,36
2015,12,SEPTEMBER,70668094,CD3L,12
2015,12,SEPTEMBER,70770554,CD3L,12
2015,12,SEPTEMBER,70771521,CD3L,4
2015,12,SEPTEMBER,70774354,CD3L,90
2015,12,SEPTEMBER,72723056,3L,1200
2015,12,SEPTEMBER,72773054,CD3L,4
2015,12,SEPTEMBER,73770043,CD3L,10
2015,12,SEPTEMBER,73770124,CD3L,12
2015,12,SEPTEMBER,73770154,CD3L,13
2015,12,SEPTEMBER,74742054,3L,336
2015,12,SEPTEMBER,74744113,3L,528
2015,12,SEPTEMBER,74771254,CD3L,2
2015,12,SEPTEMBER,74775244,CD3L,1
2015,12,SEPTEMBER,74775464,CD3L,3
2015,12,SEPTEMBER,74775564,CD3L,1
2015,12,SEPTEMBER,75770083,CD3L,7
2015,12,SEPTEMBER,75770103,CD3L,20
2015,12,SEPTEMBER,75770124,CD3L,48
2015,12,SEPTEMBER,78770174,CD3L,7
2015,12,SEPTEMBER,78776003,CD3L,14
2015,12,SEPTEMBER,78779104,CD3L,41
2015,12,SEPTEMBER,78786293,3L,1056
2015,12,SEPTEMBER,78788003,3L,120
2015,12,SEPTEMBER,79BL0010,3L,40
2015,12,SEPTEMBER,79BL7160,CD3L,0
2015,12,SEPTEMBER,79NR0375,3L,450
2015,12,SEPTEMBER,80770324,CD3D,1
2015,12,SEPTEMBER,80771786,CD3M,2
2015,12,SEPTEMBER,80779992,CD3M,15
2015,12,SEPTEMBER,81100004,CD3L,2
2015,12,SEPTEMBER,81200004,CD3L,4
2015,12,SEPTEMBER,81200004,CD3L,72
2015,12,SEPTEMBER,81BL0670,CD3L,6
2015,12,SEPTEMBER,81BL1550,CD3L,10
2015,3,DECEMBER,6140085,3D,1680
2015,3,DECEMBER,6150143,3D,6
2015,3,DECEMBER,6156062,3D,1960
2015,3,DECEMBER,6160309,3D,120
2015,3,DECEMBER,6160459,3D,6
2015,3,DECEMBER,6161641,3P,148
2015,3,DECEMBER,6161652,3D,240
2015,3,DECEMBER,6162023,3P,56
2015,3,DECEMBER,6164450,3P,480
2015,3,DECEMBER,6182008,3P,240
2015,3,DECEMBER,6771000,CD3P,5
2015,3,DECEMBER,6771000,CD3D,3
2015,3,DECEMBER,6771000,CD3D,6
2015,3,DECEMBER,6771000,CD3P,2
2015,3,DECEMBER,6771000,CD3P,1
2015,3,DECEMBER,6771000,CD3P,3
2015,3,DECEMBER,6771000,CD3D,4
2015,3,DECEMBER,6771000,CD3D,1
2015,3,DECEMBER,6771000,CD3D,10
2015,3,DECEMBER,6771000,CD3D,120
2015,3,DECEMBER,6771001,CD3D,24
2015,3,DECEMBER,6771002,CD3P,1
2015,3,DECEMBER,6771002,CD3P,1
2015,3,DECEMBER,6771002,CD3D,2
2015,3,DECEMBER,6771002,CD3D,2
2015,3,DECEMBER,6771002,CD3P,5
2015,3,DECEMBER,6771664,CD3D,48
2015,3,DECEMBER,6771732,CD3D,100
2015,3,DECEMBER,6772154,CD3D,11
2015,3,DECEMBER,6772184,CD3D,3
2015,3,DECEMBER,6773175,CD3P,12
2015,3,DECEMBER,6775246,CD3D,35
2015,3,DECEMBER,6775426,CD3D,25
2015,3,DECEMBER,6778530,CD3D,2
2015,12,SEPTEMBER,81CN0846,CD3L,1
2015,12,SEPTEMBER,81NR0556,CD3L,21
2015,12,SEPTEMBER,81NR1536,CD3L,1
2015,12,SEPTEMBER,81NR2124,CD3L,3
2015,12,SEPTEMBER,81NR2366,CD3L,3
2015,12,SEPTEMBER,81NR2996,CD3L,26
2015,12,SEPTEMBER,81NR3436,CD3L,5
2015,12,SEPTEMBER,81NR3446,CD3L,11
2015,12,SEPTEMBER,81NR4116,CD3L,5
2015,12,SEPTEMBER,81NR5396,CD3L,5
2015,12,SEPTEMBER,83135924,CD3L,8
2015,12,SEPTEMBER,83138484,CD3L,2
2015,12,SEPTEMBER,83138644,CD3L,1
2015,12,SEPTEMBER,4120007,3P,240
2015,12,SEPTEMBER,4125050,3P,1700
2015,12,SEPTEMBER,4126021,3P,30
2015,12,SEPTEMBER,4126026,3P,40
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4772857,CD3P,3
2015,12,SEPTEMBER,4772859,CD3P,3
2015,12,SEPTEMBER,81BL1610,CD3L,4
2015,12,SEPTEMBER,81BL2340,CD3L,2
2015,12,SEPTEMBER,81CN2386,CD3L,24
2015,12,SEPTEMBER,81CN7073,CD3L,4
2015,12,SEPTEMBER,81NR0086,CD3L,1
2015,12,SEPTEMBER,81NR1956,CD3L,5
2015,12,SEPTEMBER,81NR2786,CD3L,15
2015,12,SEPTEMBER,81NR7776,CD3L,12
2015,12,SEPTEMBER,81NR8046,CD3L,5
2015,12,SEPTEMBER,83108804,CD3L,1
2015,12,SEPTEMBER,83108954,CD3L,3
2015,12,SEPTEMBER,83109304,CD3L,2
2015,12,SEPTEMBER,1127046,3P,2304
2015,12,SEPTEMBER,1771001,CD3P,85
2015,12,SEPTEMBER,2771001,CD3P,21
2015,12,SEPTEMBER,3771000,CD3P,9
2015,12,SEPTEMBER,4125036,3P,1800
2015,12,SEPTEMBER,4770132,CD3P,10
2015,12,SEPTEMBER,4771000,CD3P,1
2015,12,SEPTEMBER,4771000,CD3P,3
2015,12,SEPTEMBER,4771003,CD3P,0
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4771003,CD3P,2
2015,12,SEPTEMBER,4772836,CD3P,19
2015,12,SEPTEMBER,5170018,3P,60
2015,12,SEPTEMBER,5174004,3P,45
2015,12,SEPTEMBER,5175001,3P,14
2015,12,SEPTEMBER,5176000,3P,180
2015,12,SEPTEMBER,5771000,CD3P,28
2015,12,SEPTEMBER,5771003,CD3P,7
2015,12,SEPTEMBER,6110023,3D,24
2015,12,SEPTEMBER,6130006,3D,49
2015,12,SEPTEMBER,6150066,3D,50
2015,12,SEPTEMBER,6159175,3D,200
2015,12,SEPTEMBER,6159194,3D,100
2015,12,SEPTEMBER,6181537,3D,126
2015,12,SEPTEMBER,6770309,CD3D,2
2015,12,SEPTEMBER,6771000,CD3D,6
2015,12,SEPTEMBER,6771000,CD3D,2
2015,12,SEPTEMBER,6771000,CD3P,0
2015,12,SEPTEMBER,6771002,CD3D,2
2015,12,SEPTEMBER,6771002,CD3D,1
2015,12,SEPTEMBER,6772393,CD3D,10
2015,12,SEPTEMBER,6776363,CD3D,1
2015,12,SEPTEMBER,6776532,CD3D,4
2015,3,DECEMBER,7160200,3D,7
2015,3,DECEMBER,7771000,CD3P,84
2015,3,DECEMBER,9162020,3D,80
2015,3,DECEMBER,9164002,3D,96
2015,3,DECEMBER,9169054,3D,756
2015,3,DECEMBER,9770325,CD3D,5
2015,3,DECEMBER,9772109,CD3D,35
2015,3,DECEMBER,9773204,CD3D,15
2015,12,SEPTEMBER,7771000,CD3D,1
2015,12,SEPTEMBER,7771000,CD3D,1
2015,12,SEPTEMBER,7771000,CD3D,2
2015,12,SEPTEMBER,7771000,CD3D,60
2015,12,SEPTEMBER,9150352,3D,24
2015,12,SEPTEMBER,9150667,3D,153
2015,12,SEPTEMBER,9770992,CD3D,77
2015,12,SEPTEMBER,9771000,CD3D,2
2015,12,SEPTEMBER,9771000,CD3D,14
2015,12,SEPTEMBER,10140022,3D,120
2015,12,SEPTEMBER,10772004,CD3M,1
2015,12,SEPTEMBER,70110944,3L,960
2015,12,SEPTEMBER,70111514,3L,240
2015,12,SEPTEMBER,70111924,3L,672
2015,12,SEPTEMBER,70114024,3L,336
2015,12,SEPTEMBER,70120264,3L,240
2015,12,SEPTEMBER,70120274,3L,672
2015,12,SEPTEMBER,70337864,CD3L,0
2015,12,SEPTEMBER,70338694,CD3L,24
2015,12,SEPTEMBER,70340005,CD3L,90
2015,12,SEPTEMBER,70341084,CD3L,24
2015,12,SEPTEMBER,70341264,CD3L,2
2015,12,SEPTEMBER,70346033,CD3L,1
2015,12,SEPTEMBER,70347184,CD3L,108
2015,12,SEPTEMBER,70348514,CD3L,108
2015,12,SEPTEMBER,70352303,CD3L,151
2015,12,SEPTEMBER,70355224,CD3L,48
2015,12,SEPTEMBER,70357834,CD3L,24
2015,12,SEPTEMBER,70359664,CD3L,24
2015,12,SEPTEMBER,79CN0195,3L,36
2015,12,SEPTEMBER,79NR1476,3L,50
2015,12,SEPTEMBER,80807365,3D,22572
2015,12,SEPTEMBER,81BL1930,CD3L,1
2015,12,SEPTEMBER,81NR1576,CD3L,6
2015,12,SEPTEMBER,81NR2785,CD3L,3
2015,12,SEPTEMBER,83109374,CD3L,1
2015,12,SEPTEMBER,83109704,CD3L,2
2015,12,SEPTEMBER,1771001,CD3P,20
2015,12,SEPTEMBER,3771000,CD3P,5
2015,12,SEPTEMBER,4127051,3P,2400
2015,12,SEPTEMBER,4771000,CD3P,1
2015,12,SEPTEMBER,4771002,CD3P,10
2015,12,SEPTEMBER,4771002,CD3P,4
2015,12,SEPTEMBER,4771003,CD3P,0
2015,12,SEPTEMBER,4772817,CD3P,6
2015,12,SEPTEMBER,4120005,3P,500
2015,12,SEPTEMBER,4120056,3P,210
2015,12,SEPTEMBER,4124005,3P,3060
2015,12,SEPTEMBER,4771000,CD3P,1
2015,12,SEPTEMBER,4771000,CD3P,2
2015,12,SEPTEMBER,4771000,CD3P,2
2015,12,SEPTEMBER,4771002,CD3P,0
2015,12,SEPTEMBER,4771002,CD3P,3
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4772820,CD3P,39
2015,12,SEPTEMBER,5110006,3P,552
2015,12,SEPTEMBER,5110076,3P,870
2015,12,SEPTEMBER,5140005,3P,190
2015,12,SEPTEMBER,3771000,CD3P,0
2015,12,SEPTEMBER,4128104,3P,24
2015,12,SEPTEMBER,4771000,CD3P,4
2015,12,SEPTEMBER,4771000,CD3P,8
2015,12,SEPTEMBER,4771002,CD3P,4
2015,12,SEPTEMBER,4771002,CD3P,0
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4772830,CD3P,3
2015,12,SEPTEMBER,70440076,CD3L,24
2015,12,SEPTEMBER,70440086,CD3L,144
2015,12,SEPTEMBER,70440264,CD3L,12
2015,12,SEPTEMBER,70441334,CD3L,36
2015,12,SEPTEMBER,70443984,CD3L,30
2015,12,SEPTEMBER,70447234,CD3L,36
2015,12,SEPTEMBER,70448664,CD3L,24
2015,12,SEPTEMBER,70550124,CD3L,30
2015,12,SEPTEMBER,70550204,CD3L,356
2015,12,SEPTEMBER,70551064,CD3L,23
2015,12,SEPTEMBER,70660114,CD3L,84
2015,12,SEPTEMBER,70662454,CD3L,36
2015,12,SEPTEMBER,70662814,CD3L,25
2015,12,SEPTEMBER,70667164,CD3L,12
2015,12,SEPTEMBER,70772524,CD3L,60
2015,12,SEPTEMBER,70777934,CD3L,30
2015,12,SEPTEMBER,70778364,CD3L,12
2015,12,SEPTEMBER,71710144,3L,24
2015,12,SEPTEMBER,71712093,3L,120
2015,12,SEPTEMBER,73770064,CD3L,2
2015,12,SEPTEMBER,73770104,CD3L,24
2015,12,SEPTEMBER,74742913,3L,2880
2015,12,SEPTEMBER,74770294,CD3L,34
2015,12,SEPTEMBER,74770483,CD3L,13
2015,12,SEPTEMBER,74770754,CD3L,2
2015,12,SEPTEMBER,74770864,CD3L,2
2015,12,SEPTEMBER,74770994,CD3L,0
2015,12,SEPTEMBER,74771234,CD3L,1
2015,12,SEPTEMBER,74771784,CD3L,1
2015,12,SEPTEMBER,74771993,CD3L,12
2015,12,SEPTEMBER,74773294,CD3L,9
2015,12,SEPTEMBER,75754513,3L,1056
2015,12,SEPTEMBER,75770014,CD3L,0
2015,12,SEPTEMBER,75770323,CD3L,160
2015,12,SEPTEMBER,78785833,3L,264
2015,12,SEPTEMBER,78786073,3L,264
2015,12,SEPTEMBER,78786104,3L,1344
2015,12,SEPTEMBER,79CN2135,3L,150
2015,12,SEPTEMBER,79NR8706,3L,800
2015,12,SEPTEMBER,81100004,CD3L,28
2015,12,SEPTEMBER,81100004,CD3L,8
2015,12,SEPTEMBER,6110317,3P,44
2015,12,SEPTEMBER,6110319,3P,101
2015,12,SEPTEMBER,6120050,3D,105
2015,12,SEPTEMBER,6148207,3D,60
2015,12,SEPTEMBER,6150113,3D,100
2015,12,SEPTEMBER,6158041,3D,150
2015,12,SEPTEMBER,6160332,3D,324
2015,12,SEPTEMBER,6160333,3D,3564
2015,12,SEPTEMBER,6160335,3D,540
2015,12,SEPTEMBER,6160344,3D,420
2015,12,SEPTEMBER,6160392,3D,720
2015,12,SEPTEMBER,6160479,3D,221
2015,12,SEPTEMBER,6160500,3D,3710
2015,12,SEPTEMBER,6161567,3D,22
2015,12,SEPTEMBER,6162022,3P,336
2015,12,SEPTEMBER,6162513,3P,36
2015,12,SEPTEMBER,6167015,3D,152
2015,12,SEPTEMBER,6181543,3D,144
2015,12,SEPTEMBER,6770142,CD3P,3
2015,12,SEPTEMBER,6770683,CD3D,6
2015,12,SEPTEMBER,6771000,CD3D,360
2015,12,SEPTEMBER,6771000,CD3D,2
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,8
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,600
2015,12,SEPTEMBER,6771000,CD3D,0
2015,12,SEPTEMBER,6771000,CD3D,0
2015,12,SEPTEMBER,6771000,CD3D,8
2015,12,SEPTEMBER,6771002,CD3D,0
2015,12,SEPTEMBER,6771002,CD3P,0
2015,12,SEPTEMBER,6771651,CD3D,72
2015,12,SEPTEMBER,6772174,CD3D,2
2015,12,SEPTEMBER,6772186,CD3D,6
2015,12,SEPTEMBER,6779071,CD3D,2
2015,12,SEPTEMBER,6779342,CD3D,33
2015,12,SEPTEMBER,5110039,3P,488
2015,12,SEPTEMBER,5130014,3P,20
2015,12,SEPTEMBER,5175000,3P,223
2015,12,SEPTEMBER,5771001,CD3P,4
2015,12,SEPTEMBER,6110033,3D,18
2015,12,SEPTEMBER,6110129,3D,66
2015,12,SEPTEMBER,6110133,3D,100
2015,12,SEPTEMBER,6110147,3D,88
2015,12,SEPTEMBER,6160101,3D,120
2015,12,SEPTEMBER,6160315,3D,119
2015,12,SEPTEMBER,6160920,3P,134
2015,12,SEPTEMBER,6164412,3D,154
2015,12,SEPTEMBER,6164452,3D,85
2015,12,SEPTEMBER,6166085,3D,280
2015,12,SEPTEMBER,6168038,3D,150
2015,12,SEPTEMBER,6182008,3P,96
2015,12,SEPTEMBER,6770638,CD3D,2
2015,12,SEPTEMBER,6770656,CD3D,36
2015,12,SEPTEMBER,6770791,CD3D,8
2015,12,SEPTEMBER,6771000,CD3D,6
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3P,1
2015,12,SEPTEMBER,6771000,CD3D,2
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,12
2015,12,SEPTEMBER,6771000,CD3D,6
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,0
2015,12,SEPTEMBER,6771000,CD3D,0
2015,12,SEPTEMBER,6771000,CD3D,3
2015,12,SEPTEMBER,6771000,CD3D,3
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,5
2015,12,SEPTEMBER,9150919,3D,300
2015,12,SEPTEMBER,9771000,CD3D,30
2015,12,SEPTEMBER,10771000,CD3D,2
2015,12,SEPTEMBER,10772008,CD3D,6
2015,12,SEPTEMBER,70345064,CD3L,24
2015,12,SEPTEMBER,70352174,CD3L,3
2015,12,SEPTEMBER,70557594,CD3L,12
2015,12,SEPTEMBER,70559994,CD3L,39
2015,12,SEPTEMBER,70775074,CD3L,1
2015,12,SEPTEMBER,74773064,CD3L,84
2015,12,SEPTEMBER,79BL0940,3L,16
2015,12,SEPTEMBER,79CN2045,3L,50
2015,12,SEPTEMBER,79NR0345,3L,100
2015,12,SEPTEMBER,80807903,3M,50
2015,12,SEPTEMBER,81BL0350,CD3L,2
2015,12,SEPTEMBER,81BL8060,CD3L,3
2015,12,SEPTEMBER,81200003,CD3L,12
2015,12,SEPTEMBER,81200004,CD3L,12
2015,12,SEPTEMBER,81BL2450,CD3L,7
2015,12,SEPTEMBER,81CN7077,CD3L,22
2015,12,SEPTEMBER,81NR0396,CD3L,9
2015,12,SEPTEMBER,81NR1916,CD3L,6
2015,12,SEPTEMBER,81NR3416,CD3L,57
2015,12,SEPTEMBER,81NR8106,CD3L,2
2015,12,SEPTEMBER,83109834,CD3L,6
2015,12,SEPTEMBER,83109894,CD3L,3
2015,12,SEPTEMBER,83131384,CD3L,7
2015,12,SEPTEMBER,83737998,CD3L,1
2015,12,SEPTEMBER,83745227,CD3L,0
2015,12,SEPTEMBER,83745463,CD3L,2
2015,12,SEPTEMBER,2770022,CD3P,120
2015,12,SEPTEMBER,4120016,3P,48
2015,12,SEPTEMBER,4771003,CD3P,1
2015,12,SEPTEMBER,4772807,CD3P,9
2015,3,DECEMBER,10110024,3D,192
2015,3,DECEMBER,10140028,3D,416
2015,3,DECEMBER,70110007,3L,1296
2015,3,DECEMBER,70110104,3L,132
2015,3,DECEMBER,70110984,3L,60
2015,3,DECEMBER,70119702,3L,360
2015,3,DECEMBER,70332014,CD3L,252
2015,3,DECEMBER,70332774,CD3L,12
2015,3,DECEMBER,70338484,CD3L,6
2015,3,DECEMBER,70339134,CD3L,12
2015,3,DECEMBER,70339474,CD3L,60
2015,3,DECEMBER,70340086,CD3L,12
2015,3,DECEMBER,70343004,CD3L,6
2015,3,DECEMBER,70343684,CD3L,6
2015,3,DECEMBER,70344624,CD3L,12
2015,3,DECEMBER,70345284,CD3L,108
2015,3,DECEMBER,70345414,CD3L,12
2015,3,DECEMBER,70347184,CD3L,18
2015,3,DECEMBER,70347674,CD3L,108
2015,3,DECEMBER,70347904,CD3L,18
2015,3,DECEMBER,70348314,CD3L,36
2015,3,DECEMBER,70348954,CD3L,18
2015,3,DECEMBER,70350086,CD3L,12
2015,3,DECEMBER,70350374,CD3L,36
2015,3,DECEMBER,70350554,CD3L,144
2015,3,DECEMBER,70350714,CD3L,4
2015,3,DECEMBER,70351174,CD3L,24
2015,3,DECEMBER,70353144,CD3L,12
2015,3,DECEMBER,70353874,CD3L,12
2015,3,DECEMBER,70355364,CD3L,0
2015,3,DECEMBER,70440046,CD3L,24
2015,3,DECEMBER,70440924,CD3L,12
2015,3,DECEMBER,70442474,CD3L,4
2015,3,DECEMBER,70443694,CD3L,0
2015,3,DECEMBER,70446174,CD3L,6
2015,3,DECEMBER,70448784,CD3L,12
2015,3,DECEMBER,70553344,CD3L,12
2015,3,DECEMBER,70556944,CD3L,15
2015,3,DECEMBER,70557144,CD3L,48
2015,3,DECEMBER,70557564,CD3L,24
2015,3,DECEMBER,70663164,CD3L,240
2015,3,DECEMBER,70663344,CD3L,24
2015,3,DECEMBER,70664714,CD3L,36
2015,3,DECEMBER,70665956,CD3L,12
2015,12,SEPTEMBER,5130013,3P,192
2015,12,SEPTEMBER,5173070,3P,970
2015,12,SEPTEMBER,6130011,3D,0
2015,12,SEPTEMBER,6140062,3D,1750
2015,12,SEPTEMBER,6140090,3D,45
2015,12,SEPTEMBER,6160010,3D,72
2015,12,SEPTEMBER,6160050,3D,624
2015,12,SEPTEMBER,6160064,3D,144
2015,12,SEPTEMBER,6160702,3D,360
2015,12,SEPTEMBER,6162021,3D,56
2015,12,SEPTEMBER,6164405,3D,66
2015,12,SEPTEMBER,6164418,3P,216
2015,12,SEPTEMBER,6164424,3P,96
2015,12,SEPTEMBER,6164432,3P,336
2015,12,SEPTEMBER,6165001,3D,180
2015,12,SEPTEMBER,6166013,3D,484
2015,12,SEPTEMBER,6771000,CD3D,3
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,8
2015,12,SEPTEMBER,6771000,CD3D,6
2015,12,SEPTEMBER,6771000,CD3D,15
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,5
2015,12,SEPTEMBER,6771002,CD3D,1
2015,12,SEPTEMBER,6771665,CD3M,226
2015,12,SEPTEMBER,6772108,CD3D,463
2015,12,SEPTEMBER,6775388,CD3D,7
2015,12,SEPTEMBER,6776030,CD3D,2
2015,12,SEPTEMBER,6776401,CD3D,3
2015,12,SEPTEMBER,6779060,CD3D,4
2015,12,SEPTEMBER,5170010,3P,60
2015,12,SEPTEMBER,5771003,CD3P,4
2015,12,SEPTEMBER,6160193,3D,16
2015,12,SEPTEMBER,6161642,3P,148
2015,12,SEPTEMBER,6770463,CD3D,12
2015,12,SEPTEMBER,6770650,CD3D,1
2015,12,SEPTEMBER,6771000,CD3D,10
2015,12,SEPTEMBER,6771002,CD3D,28
2015,12,SEPTEMBER,6771665,CD3M,9
2015,12,SEPTEMBER,6771977,CD3D,2
2015,12,SEPTEMBER,6772108,CD3D,66
2015,12,SEPTEMBER,7770111,CD3D,3
2015,12,SEPTEMBER,7771000,CD3D,0
2015,12,SEPTEMBER,81CN2386,CD3L,13
2015,12,SEPTEMBER,81NR4386,CD3L,7
2015,12,SEPTEMBER,83109584,CD3L,0
2015,12,SEPTEMBER,83134324,CD3L,3
2015,12,SEPTEMBER,83139604,CD3L,1
2015,12,SEPTEMBER,9150580,3D,96
2015,12,SEPTEMBER,9160025,3D,100
2015,12,SEPTEMBER,10770023,CD3D,10
2015,12,SEPTEMBER,70114074,3L,672
2015,12,SEPTEMBER,70342054,CD3L,12
2015,12,SEPTEMBER,70346234,CD3L,12
2015,12,SEPTEMBER,70349264,CD3L,12
2015,12,SEPTEMBER,70350030,CD3L,1
2015,12,SEPTEMBER,70352304,CD3L,36
